Filename,Label,Contrast0,Dissimilarity0,Homogeneity0,ASM0,Energy0,Entropy0,Correlation0,Contrast45,Dissimilarity45,Homogeneity45,ASM45,Energy45,Entropy45,Correlation45,Contrast90,Dissimilarity90,Homogeneity90,ASM90,Energy90,Entropy90,Correlation90,Contrast135,Dissimilarity135,Homogeneity135,ASM135,Energy135,Entropy135,Correlation135
kemiri_163.jpg,kemiri,91.67827201783723,5.453567447045708,0.2765604073105062,0.0006056158954224971,0.024609264422621353,12.08772230103343,0.9847071321963117,141.81671345958102,7.083969977964452,0.21759425116390335,0.00047186646119605117,0.021722487454157988,12.418129956904572,0.9763385561375884,74.57779264214047,5.088227424749164,0.2721018586555485,0.0006477633235521849,0.025451194933680126,11.971251169704056,0.9875495561875297,166.91859151463632,7.503931723358799,0.21382393413428402,0.0004582852947228376,0.021407598994815782,12.48428976699309,0.9721325291558531
kemiri_163_augmented.jpg,kemiri,123.75408026755854,5.126231884057971,0.3383827101689424,0.005356644531691793,0.07318910118106242,11.464542187871483,0.9857739436340017,225.53385308889162,7.062896388183578,0.27415146037275556,0.004813590269363023,0.06938004229865403,11.816432198314688,0.9738150868634677,119.64802675585285,4.865529542920847,0.33273276520078443,0.005481583725759967,0.07403771826413863,11.35174122369309,0.9862177449709043,248.39442511828727,7.479670249773492,0.271320262730802,0.004809235958315369,0.0693486550577253,11.878658559409716,0.9713174621990237
kemiri_164.jpg,kemiri,193.70644370122633,8.888784838350055,0.1449720680408304,0.00016802347475606167,0.01296238692355932,12.988694058879851,0.9654079550221402,270.2932741244505,10.481146743325018,0.1246105119971056,0.00014476939415736467,0.012032015382194484,13.186256928983276,0.9517468160783733,150.5688628762542,7.652608695652173,0.16901444085805908,0.00019785833864647298,0.014066212661781884,12.77988066928791,0.973139527295117,320.792149975951,11.251898748336147,0.12201094920501479,0.0001406190233145169,0.011858289223767351,13.258119338417645,0.9427359977073781
kemiri_164_augmented.jpg,kemiri,176.5639241917503,7.750301003344481,0.18884219610826175,0.0008402028811509688,0.02898625331344099,12.64372589354766,0.9738331556856891,272.31255802507803,9.633930269236359,0.16045353691668787,0.0007016805472747054,0.026489253429923337,12.909838443849921,0.9593737956722113,133.8535005574136,6.6328093645484945,0.21420713814829248,0.0008722159458817888,0.029533302319276603,12.42971203181335,0.9801619118296508,302.18347669489157,10.170389592957573,0.15894354829537646,0.0007054598220148194,0.026560493632739948,12.960040463045022,0.954918587414582
kemiri_165.jpg,kemiri,34.751828316610926,3.6910256410256412,0.33669838744186215,0.0006812608360085456,0.026100973851727174,11.362381004386842,0.9896855261833211,55.72923121665306,4.671055133611482,0.2923231044923152,0.0005611930216014474,0.023689512903423054,11.663618135679236,0.9834540482107278,25.86836120401338,3.1648829431438132,0.36797789630682715,0.0007849730738781196,0.02801737093087286,11.165033585412296,0.9923209831958573,54.92385991208152,4.6713795147705275,0.29119238196208647,0.0005517854976754338,0.02349011489276785,11.67621834471083,0.9836750919167765
kemiri_165_augmented.jpg,kemiri,34.80952062430323,3.6964325529542923,0.33530291277538754,0.0006704274995681131,0.02589261476885085,11.371482616612198,0.9896691631171246,54.9605485397255,4.672654668292301,0.29103969178277855,0.0005509817480584539,0.023473000405965443,11.672424268634602,0.9836653657783715,25.946989966555186,3.1708472686733558,0.3671546043249581,0.0007802306461896399,0.02793260901150553,11.17008220733272,0.9922981662932685,55.7995548148231,4.6749588930772585,0.29129669592094537,0.0005540608698009621,0.023538497611380427,11.669976035348027,0.9834343301773505
kemiri_167.jpg,kemiri,47.30994425863991,2.8173467112597548,0.5249514001174215,0.07889010314326587,0.28087382067979544,8.85805912292727,0.9942153718417026,83.64531716647464,3.6756300265097708,0.4849228798765306,0.07636951314188561,0.27635034492811045,9.094735522555927,0.989758291654165,39.614570791527306,2.7420178372352284,0.5222818199049895,0.07942962208973552,0.2818326136020023,8.837665273028309,0.9951569543037839,81.45429022046733,4.120927058981444,0.45582057535331577,0.07631077260753356,0.2762440453793232,9.24080644045313,0.9900267077812233
kemiri_167_augmented.jpg,kemiri,161.10782608695652,3.3196209587513943,0.5343561745238086,0.03692325688626401,0.19215425284459361,9.133328216058379,0.9880073517555437,224.62382971107706,4.44356327110435,0.47834559929104425,0.035958770818108665,0.18962798005069997,9.459878663600742,0.9832003923821746,139.50241917502788,3.531226309921962,0.5006136873224214,0.03673654930531475,0.19166780977857173,9.2712417976269,0.9896098911986766,275.5417165356092,4.886332367646895,0.46150483550043114,0.03576954283465356,0.18912837659815504,9.549970097119626,0.9793940367467531
kemiri_168.jpg,kemiri,32.56201783723523,3.0750390189520624,0.4822940027191124,0.04168545566852968,0.2041701635120315,9.274840642372526,0.9898388429257439,54.840583438664,4.042762385208219,0.4387371721147709,0.0400102984748713,0.20002574453022617,9.548862294392071,0.9829024985235086,20.71160535117057,2.430312151616499,0.5127312377790588,0.042450880614062235,0.20603611482956632,9.013684588667411,0.9935381684171107,46.094517958412105,3.6528674175904072,0.45497219987554494,0.040182767578158925,0.2004563981971115,9.467916028316925,0.9856306251874825
kemiri_168_augmented.jpg,kemiri,32.614392419175026,3.076688963210702,0.48283899469453645,0.0417267318660368,0.2042712213358426,9.274612896976357,0.9898232140582368,54.946723191015764,4.04740439144976,0.43892611666212,0.040091788226277764,0.20022933907466647,9.54542777066712,0.982870485228009,20.744459308807137,2.4311928651059085,0.513188976174537,0.042493427490868235,0.20613933998843656,9.01195438026011,0.9935283101219163,46.16309660965761,3.65643561033993,0.45549716932440915,0.04027207286872701,0.2006790294692672,9.46462286338842,0.9856101540041551
